ts_code,name,industry,symbol,area,list_date,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy,update_flag,size_class
000021.SZ,深科技,元器件,21,深圳,19940202,20180412.0,20171231,0.3679,0.3679,9.6582,9.6582,0.461,0.7548,1.5201,462251873.76,79051144.32,909110329.37,1.0781,0.9196,0.8333,7.3473,1.5381,5.7102,1.0036,210473248.07,788686492.13,1297351066.9,-694273235.6874,3190884461.6026,2559822425.46,272480007.63,7838421803.58,1033180066.91,5347888215.84,811646543.46,1844826610.37,13767181297.18,3346866568.59,0.3679,3.9807,0.4892,2.2748,0.3625,0.5361,-0.4719,2.1688,4.0387,6.3978,93.6022,4.0684,4.0387,0.3131,3.5867,0.1686,0.2088,98.5188,5.1653,5.5503,9.7398,9.74,1.4224,5.5704,4.0534,5.3748,9.7398,5.5704,64.2835,2.7998,2.5476,67.5316,32.4684,32.2172,56.9356,42.541,97.4465,2.5535,0.0692,1.7998,0.5489,0.7472,0.5012,0.6823,5.1761,0.0674,85.1041,4.0534,3.8232,2997348311.46,5.1493,0.3202,99.2524,1.2393,-0.8503,0.511,8.2037,152.5051,152.5051,101.8985,119.2136,95.9584,152.4457,-17.75,101.8496,126.6637,11.3732,41.6656,11.3746,-5.703,-5.703,-22.5493,-30.6987,11.3746,1,large
000021.SZ,深科技,元器件,21,深圳,19940202,20190420.0,20181231,0.3603,0.3603,10.9165,10.9165,0.5267,0.7548,1.8304,591482428.71,-61409211.42,754969343.86,1.1195,0.8758,0.8374,10.1407,1.5084,6.4172,0.9995,150714304.31,763255667.64,1292805660.02,-45399012.5689,-1173770363.0489,2295915087.14,143040714.48,6713759055.39,910971300.47,5470269700.27,1076286364.49,1987257664.96,13100423137.96,3803376817.73,0.3603,4.2725,0.286,2.5851,0.1341,0.5188,-0.0309,-0.7978,3.5202,4.7006,95.2994,3.129,3.5202,0.3665,3.8188,-1.0564,0.2284,99.0616,4.3544,4.7522,8.7308,8.67,-1.0115,4.7497,3.5183,4.596,8.7308,4.7497,58.9001,2.4331,2.6468,64.9058,35.0942,35.2026,51.2484,47.9829,98.4372,1.5628,0.0467,1.4331,0.6868,0.9363,0.5977,0.8148,6.0049,0.046,80.7011,3.5183,3.2986,3314063997.73,4.3517,0.6949,98.9287,1.4317,-1.3691,0.724,-6.0412,-2.0658,-2.0658,-41.5372,-4.7169,-4.4811,-2.0746,-177.68,-41.5331,-8.7619,7.3304,-6.3864,7.3295,13.0278,13.0278,-0.9853,-66.0027,7.3295,1,large
000021.SZ,深科技,元器件,21,深圳,19940202,20200424.0,20191231,0.2395,0.2395,8.9881,8.9881,0.5267,0.7548,2.2302,193553734.03,158747432.86,1260265390.02,1.0777,0.8745,0.6369,7.8359,1.1973,5.0026,0.778,636610647.3,635578207.89,1164786785.86,-2384615411.7577,-1316709171.5577,2884342607.11,213271262.11,8253636901.6,3449363138.45,6115585632.43,865601931.5,4314965069.95,15355746579.28,4391693955.44,0.2395,4.7053,-0.6798,2.985,-0.2656,0.432,-1.6208,-0.895,3.3414,9.5303,90.4697,4.0408,3.3414,0.4635,4.8942,-1.3169,-0.1082,95.1859,4.1319,4.8063,5.3344,5.19,2.4037,3.7395,2.5997,3.6111,5.3344,3.7395,61.5132,2.5983,2.5735,65.0482,34.9518,33.1408,53.7495,45.0818,98.1212,1.8788,-0.0898,1.5983,0.6099,0.8387,0.5388,0.741,1.773,-0.0881,113.0277,2.5997,2.0728,4357969981.14,4.1334,0.3995,93.418,1.1936,0.3839,0.569,0.7996,-38.6684,-38.6684,-337.6923,-27.3112,-27.2424,-38.6811,358.5075,-337.6989,-40.9269,10.1299,15.3564,3.8019,-17.6651,-17.6651,-9.0488,-34.9535,3.8019,1,large
000021.SZ,深科技,元器件,21,深圳,19940202,20210430.0,20201231,0.5826,0.5826,10.1731,10.1731,0.5267,0.7548,2.7774,554725982.29,302406659.92,1695776552.61,1.2359,1.0282,0.9301,6.2884,1.1473,4.9311,0.7467,478625828.77,1137662663.43,1766224616.69,789457930.0617,2266735180.3917,3623590104.27,375793037.65,9625268255.36,2131237878.56,6666015688.35,2688946900.54,2970184779.1,17635243684.96,5196654110.93,0.5826,5.1554,2.1223,3.5321,0.0109,0.7733,0.5366,1.5407,6.3678,11.3299,88.6701,7.2286,6.3678,0.5507,4.8699,1.808,-0.2095,96.8022,7.4935,7.601,11.8163,11.83,4.1689,5.6758,4.755,5.8696,11.8163,5.6758,62.9761,2.701,2.7632,65.1169,34.8831,30.8118,54.5797,43.0101,83.6635,16.3365,0.2739,1.701,0.5567,0.788,0.4893,0.6926,3.1278,0.2292,120.0536,4.755,4.2763,5573173052.35,7.4823,0.6553,102.6558,5.5496,-0.7844,1.9316,49.4749,143.2568,143.2568,412.1948,105.2647,104.8846,143.2954,90.5,412.1955,122.0519,9.5658,17.2395,9.5669,13.1839,13.1839,40.0926,48.7355,9.5669,0,large
000021.SZ,深科技,元器件,21,深圳,19940202,20220421.0,20211231,0.5065,0.5065,10.5654,10.5654,1.376,0.7115,2.9552,467868401.35,307525753.47,1589917820.18,1.1549,0.9096,0.844,5.7865,1.0713,4.3331,0.6774,509177894.19,1083170677.91,1647959807.47,-2028042137.9292,-1339380272.5492,4859633595.15,461679681.88,10253664551.61,1708500701.51,8923879586.57,2238794624.87,3289901291.21,21727602533.59,5722354251.67,0.4969,6.3097,0.5559,3.6668,2.2508,0.6941,-1.2995,-0.8583,5.0585,9.6427,90.3573,5.9377,5.0585,0.4232,5.6917,-0.1773,-0.1575,96.9119,6.1924,6.5693,8.8963,8.67,3.5283,4.4498,3.4265,4.4855,8.8963,4.4498,57.5808,2.3574,2.7928,61.7204,38.2796,32.9916,47.1919,45.3199,92.8149,7.1851,0.06,1.3574,0.6322,0.9603,0.573,0.8703,5.2232,0.0557,133.6523,3.4265,3.1854,8101373530.21,6.2066,-0.2865,94.9273,2.6757,1.6538,1.004,19.0267,-13.0621,-13.0621,-73.8067,-8.9649,-8.6187,-9.5363,1.69,-72.2142,-30.3171,22.3901,25.026,29.8221,10.1623,10.1623,-3.9841,-7.6165,29.8221,1,large
000021.SZ,深科技,元器件,21,深圳,19940202,20230421.0,20221231,0.4223,0.4223,10.3284,10.3284,1.3714,0.7093,3.2276,6063059.11,652989746.8,1936731793.28,1.241,0.9037,0.872,5.9191,0.9671,3.8032,0.5876,1162007577.27,818270596.15,1343536562.03,-1328528175.5853,-364573038.7153,4380918232.14,438413837.2,11031174327.48,2134007912.14,9421589260.56,3231338230.12,3358985130.88,22993607398.47,6143840001.91,0.4223,6.6122,0.5739,3.9369,-1.2669,0.5243,-0.8513,-0.2336,4.2733,12.0157,87.9843,3.328,4.2733,0.5046,5.4713,-2.6479,-0.7825,92.7908,5.0104,5.0766,6.5363,6.54,6.4762,2.983,2.511,3.1202,6.5363,2.983,56.9897,2.325,2.7205,59.8177,40.1823,33.8748,47.975,44.8774,84.576,15.424,0.0668,1.325,0.651,0.9354,0.5944,0.8541,4.415,0.0565,163.2267,2.511,2.4026,8820142274.11,5.0118,0.0799,98.9054,0.8116,0.3948,0.383,-1.7543,-16.6239,-16.6239,3.238,-20.9022,-21.0627,-15.0042,112.34,3.2376,-18.8921,4.7942,2.8246,4.7935,-2.2433,-2.2433,-2.7066,-27.4754,4.7935,1,large
000021.SZ,深科技,元器件,21,深圳,19940202,20240411.0,20231231,0.4131,0.4131,9.1406,9.1406,1.4292,0.7093,3.5976,-28647594.85,673248839.38,2374467411.92,1.2414,0.9628,0.9057,4.4793,0.8819,3.1452,0.5169,964645356.76,984984523.31,1624805416.36,811652657.1704,-1288389694.8896,5067037100.8,505562944.22,9028645762.57,1305346099.47,10181958386.08,3055505968.82,2923116250.41,21810054730.71,6721341768.81,0.4131,7.0244,1.283,4.3069,-0.6059,0.6312,0.5201,-0.8256,5.7794,16.6458,83.3542,7.6065,5.7794,0.9181,6.5482,0.1402,-1.6245,93.2375,6.7837,6.9051,6.058,6.06,6.3272,3.5691,2.9872,3.6573,6.058,3.5691,53.323,2.1424,2.5936,57.3847,42.6153,37.184,41.3967,50.2619,86.6909,13.3091,0.1582,1.1424,0.7508,1.2142,0.6973,1.1277,7.8002,0.1371,202.2177,2.9872,2.3357,9219363984.09,6.9481,1.3011,90.6077,1.8159,2.7427,0.9609,36.7849,-2.1785,-2.1785,123.5581,19.8204,22.6919,-2.1928,3.1,123.5395,-7.9317,6.2339,-1.5471,6.2333,-11.5007,-11.5007,-19.8011,12.4701,6.2333,1,large
000021.SZ,深科技,元器件,21,深圳,19940202,20250425.0,20241231,0.5962,0.5962,9.501,9.501,1.5144,0.7093,4.0808,29768018.1,900577554.08,2517570789.82,1.3673,1.1202,1.0673,3.8858,0.9798,2.8262,0.5476,1273163030.29,1267059888.42,1968009634.06,787594883.7531,-293619448.8169,4743292908.73,354031426.77,7817857636.55,495910891.46,11205882273.08,3908909919.0,2485814923.22,21675862113.32,7475347475.66,0.5962,7.6105,1.5561,4.7901,-0.1062,0.8119,0.5047,-0.1881,7.3345,16.9794,83.0206,7.2603,7.3345,1.151,6.8734,-0.7642,-0.5764,91.4133,8.3438,8.5455,8.147,8.14,7.8863,4.6793,4.0162,4.9321,8.147,4.6793,48.2392,1.932,2.3712,54.3494,45.6506,41.8549,36.0671,54.7927,82.4003,17.5997,0.2282,0.932,0.9196,1.5192,0.8677,1.4334,22.5966,0.188,182.6585,4.0162,3.4358,9784895363.22,8.666,1.6257,91.246,2.2949,2.419,0.9848,12.8514,44.3234,44.3234,21.286,27.8488,29.6427,44.3289,33.77,21.2847,33.2137,8.3438,-2.2257,8.3438,3.9434,3.9434,20.7162,-27.2707,8.3438,1,large
000034.SZ,神州数码,软件服务,34,深圳,19940509,20160227.0,20151231,0.06,0.06,1.2796,1.2796,1.7899,0.1836,-2.4511,34874376.67,-13511132.65,49000427.8,1.3181,0.9379,0.5384,19.8809,1.5162,7.9995,1.0071,-22070084.28,24592492.88,32420577.3,-42931238.207,-46203736.247,258829326.45,145609.62,2033503.71,-112312936.38,180123568.62,82983747.38,-29329189.0,189033362.6,-811700477.72,0.0597,0.5224,-0.0377,-2.2675,0.2378,0.0687,-0.1199,-0.1291,4.6638,10.6973,89.3027,14.5879,4.6638,4.6835,9.9505,-0.0461,0.5027,104.8181,-1.5433,5.3688,12.1163,12.11,-7.6629,5.4069,4.6969,11.8921,12.1163,5.4069,58.2597,2.3958,2.5796,76.75,23.25,40.2054,1.0757,98.9243,99.9442,0.0558,-0.0518,1.3958,0.7165,91.9594,0.6901,88.5779,,-0.0517,104.2466,4.6969,4.6969,68501763.95,5.3585,4.6562,106.2462,-2.7177,1.0868,-1.1534,9.5458,-64.7059,-64.7059,52.0356,-111.4087,-61.1089,-65.2467,-322.84,52.0396,-69.217,12.9025,-2.9588,12.8977,-10.017,-10.017,-4.9104,-173.6646,12.8977,1,large
000034.SZ,神州数码,软件服务,34,深圳,19940509,20170330.0,20161231,0.67,0.67,61.9675,61.9675,3.6397,0.1005,-0.7269,214273967.37,189521211.71,1976882171.74,1.223,0.8641,0.6556,12.199,5.0817,300.307,4.6361,196143723.36,710067033.19,764685864.36,-5952270821.1046,-5627392862.1346,8040771738.27,164798035.36,6180926586.94,5037670861.01,1767282717.96,2846199295.75,6423870156.76,8831599802.33,-409711823.5,0.6174,4.0487,0.5288,-0.6264,1.4655,1.0856,-9.1004,-8.6036,0.9938,4.8774,95.1226,4.656,0.9938,2.9058,0.7219,1.0283,-0.43,99.5161,1.1373,1.7519,28.4848,19.04,13.3693,8.1219,4.6071,12.7401,28.4848,8.1219,84.4418,6.4275,6.1673,91.6109,8.3891,10.3731,69.9865,29.9851,88.7061,11.2939,0.0271,5.4275,0.1841,0.4284,0.1228,0.2859,0.3508,0.024,51.3583,4.6071,4.6187,398710494.49,1.228,2.6515,99.5786,2.6784,2.5399,0.4203,-3.719,1016.6667,1016.6667,1502.6525,6620.7317,1927.7836,1790.1398,1502.7,2661.6426,33.4721,675.0191,3702.8692,1316.1312,8748.3663,8748.3663,13132.6578,-3.8279,1316.1312,1,large
000034.SZ,神州数码,软件服务,34,深圳,19940509,20180329.0,20171231,1.1053,1.1053,95.1212,95.1212,3.6397,0.1005,0.3784,385603543.79,337321169.24,2925127710.71,0.9727,0.628,0.524,8.8498,3.5885,308.2956,3.0121,632537787.51,1272506205.53,1366098044.78,-185859604.6602,3327731504.4898,11221543668.03,152996550.98,9540817527.74,7866746404.21,-378710891.37,-535260825.9,6171485578.31,12898650168.84,313212889.53,1.1053,5.1219,-0.4461,0.4789,0.6082,1.9455,-0.2842,5.0877,1.1624,4.7016,95.2984,3.575,1.1624,2.5925,0.5909,0.3915,-0.035,98.9833,0.7891,2.0453,24.1046,24.1,11.2474,6.1607,3.5012,9.9344,24.1046,6.1607,86.1665,7.2288,6.8871,78.5521,21.4479,-1.5602,73.9676,25.9722,93.7223,6.2777,-0.0149,6.2288,0.1602,0.3511,-0.0181,-0.0397,-0.0481,-0.014,75.0947,3.5012,3.5,420281478.53,1.3704,2.2962,99.4631,13.0493,2.1122,1.8003,-4.4191,65.5384,65.5384,-184.3608,6.344,71.2944,79.0325,77.99,-184.3641,41.5221,26.5073,42.459,26.505,53.5017,53.5017,31.7682,-31.5526,26.505,1,large
000034.SZ,神州数码,软件服务,34,深圳,19940509,20190327.0,20181231,0.7834,0.7834,125.1517,125.1517,3.6393,0.1287,1.0955,40254254.62,472153753.44,3296468588.24,0.9988,0.6787,0.573,10.2046,4.1586,454.998,3.2575,533459217.87,1144168554.56,1206966786.01,-1858884750.5221,-471691787.0421,11036790624.43,103669830.26,10998501245.63,9380345034.14,64628852.92,-24000292.74,7646344741.4,14844991495.37,800766237.51,0.7834,5.8731,0.5512,1.2243,-0.7524,1.7493,-2.842,-0.7212,0.6304,4.0271,95.9729,3.2549,0.6304,1.996,0.4351,0.8237,0.0204,99.3483,0.7835,1.3977,14.2504,14.27,13.1309,4.5531,2.0535,6.4342,14.2504,4.5531,85.1975,6.7556,6.9886,78.1256,21.8744,0.2487,74.089,25.8771,91.8078,8.1922,0.0177,5.7556,0.1735,0.3493,0.0029,0.0059,0.0069,0.0163,65.6664,2.0535,2.0391,662462660.69,0.8081,1.855,99.2418,4.4698,4.0247,0.6644,-0.9484,-29.1233,-29.1233,223.5597,30.6393,-22.4108,-29.1201,39.97,223.557,-38.1869,14.6664,7.0541,14.668,31.5708,31.5708,29.4618,162.7098,14.668,1,large
000034.SZ,神州数码,软件服务,34,深圳,19940509,20200331.0,20191231,1.0788,1.074,132.7126,132.7126,3.6328,0.1522,1.9293,119266780.81,582143916.76,3486725527.59,1.0375,0.6289,0.5139,11.0977,3.9766,538.5344,3.1333,761987043.15,1347201485.85,1396723882.54,1445482826.958,2898253446.678,12253319438.88,432729042.09,12359986871.52,8359952962.14,621465091.28,844567533.57,7102142251.17,16734853961.44,1361433171.32,1.0724,6.6845,2.2928,2.0815,3.2055,2.0597,2.21,4.4311,0.8083,4.0168,95.9832,2.9935,0.8083,1.9564,0.4723,0.5648,0.023,99.1222,1.0602,1.552,17.0793,17.23,14.1751,4.863,2.5328,6.4269,17.0793,4.863,85.1301,6.725,6.7457,79.384,20.616,2.1123,73.8578,26.126,89.8782,10.1218,0.0666,5.725,0.1746,0.3537,0.0248,0.0503,0.0743,0.0599,66.3707,2.5328,2.5319,1054056464.83,1.0731,2.17,98.3979,4.4644,4.0979,0.6741,1.8784,37.7074,37.0947,315.9652,43.4833,40.8131,36.8852,23.3,315.9401,20.2698,13.8155,13.2207,13.8151,6.0413,6.0413,-16.4039,86.205,13.8151,1,large
000034.SZ,神州数码,软件服务,34,深圳,19940509,20210331.0,20201231,0.9637,0.9509,139.5784,139.5784,3.6735,0.1716,2.6307,-27760358.9,651852180.94,3594768216.98,1.0314,0.6224,0.5161,12.7023,3.8789,524.8067,3.063,1059126527.59,1208431836.15,1274375719.76,1042073977.3461,1231372032.6861,13218112778.5,594023044.07,12174677859.31,8077085426.73,963065004.96,733450532.26,6796695524.56,16877467410.33,1848286082.07,0.9462,7.126,2.2089,2.8023,0.3984,1.8322,1.58,1.867,0.6779,3.9048,96.0952,2.5912,0.6779,1.9219,0.4565,0.2127,0.0229,98.8495,0.9958,1.3127,13.7583,13.86,14.3703,4.0207,2.0765,5.3878,13.7583,4.0207,84.6763,6.5258,6.6258,78.5686,21.4314,3.1381,72.1357,27.8481,89.9647,10.0353,0.0623,5.5258,0.1809,0.3861,0.0371,0.0791,0.1192,0.0561,66.5773,2.0765,2.0765,1609647769.82,0.9047,2.1115,98.5924,5.0206,4.4463,0.7625,-0.0038,-10.6693,-11.4618,-3.6593,-0.3795,-10.5828,-11.0233,11.97,-2.8479,-17.2311,6.6048,4.3122,7.5001,6.0563,6.0563,19.0757,33.5274,7.5001,1,large
000034.SZ,神州数码,软件服务,34,深圳,19940509,20220329.0,20211231,0.3687,0.3677,185.2287,185.2287,5.7863,0.1927,2.7695,-434204485.58,672297577.0,4097407041.78,1.0603,0.583,0.4457,15.4918,4.3364,623.4938,3.5146,1075535426.54,869461557.39,988881084.23,-911828269.0122,-712772402.2822,19502845498.52,117095849.27,12717029196.73,8102849470.84,2331911853.8,1837521786.69,8215589419.3,19333437493.99,1957217355.83,0.3604,9.2034,-0.2363,2.9622,0.8665,1.3159,-1.38,-1.0788,0.2041,3.348,96.652,2.2159,0.2041,1.566,0.4266,0.2233,-0.0267,99.1212,0.4004,0.7104,4.4169,4.23,12.472,2.4969,0.7173,2.3841,4.4169,2.4969,83.0145,5.8874,6.4598,83.0034,16.9966,5.9864,65.7774,31.4526,94.3041,5.6959,-0.0051,4.8874,0.188,0.4782,0.0721,0.1834,0.2878,-0.0048,60.0468,0.7173,0.6838,2212221089.3,0.4111,1.1452,99.0044,3.2129,2.8498,0.5886,-1.0752,-61.7412,-61.3314,-110.6976,-46.5531,-39.5968,-61.8497,3.14,-110.7163,-70.5127,29.1524,26.927,29.3787,32.9397,32.9397,28.1998,19.8459,29.3787,0,large
000034.SZ,神州数码,软件服务,34,深圳,19940509,20230331.0,20221231,1.5652,1.5601,173.3547,173.3547,6.0905,0.2469,4.0596,83633179.51,920772333.37,4546988180.86,1.1791,0.7254,0.4957,13.5737,3.5763,598.2106,2.9274,1226234334.65,1649041565.83,1761408172.21,-80958476.7216,-75132090.5916,18599926540.6,341295292.92,13054837921.9,8732992205.49,5876977843.35,4932044925.76,9549500125.94,21274819860.0,2878671896.51,1.5026,11.3725,1.2513,4.3064,0.1952,2.4669,-0.1211,-0.1124,0.894,3.9239,96.0761,2.5782,0.894,1.685,0.5206,0.3725,-0.1204,98.9418,1.1413,1.4231,14.6812,14.97,13.4587,4.1659,2.6172,6.3568,14.6812,4.1659,79.5604,4.8925,5.786,80.7421,19.2579,14.6135,61.3629,35.7326,86.0707,13.9293,0.0304,3.8925,0.2376,0.5823,0.1837,0.4502,0.673,0.0261,70.3634,2.6172,2.5374,5365228779.93,1.1423,2.1206,98.7826,4.4192,3.571,0.8533,-1.2621,305.7024,305.4314,629.5387,162.0242,155.6015,303.1117,36.09,635.7577,224.5378,23.5685,3.1023,24.211,-5.3151,-5.3151,-13.7276,15.6442,24.211,1,large
000034.SZ,神州数码,软件服务,34,深圳,19940509,20240329.0,20231231,1.7937,1.7575,178.6547,178.6547,6.1659,0.2953,5.319,-91698874.22,1263481880.75,4769876311.65,1.2129,0.797,0.5898,11.9488,3.4951,338.3345,2.8114,1577893744.7,1957929234.4,2057562051.88,-1286553184.134,2629096816.386,18108983379.07,323786028.81,17191454121.61,11546647319.75,6079564107.56,6316434123.35,12227624299.62,26450938288.53,3759230152.46,1.75,12.6759,-0.2261,5.6143,2.1479,2.9241,-1.9214,3.9265,1.0085,3.9874,96.0126,2.5953,1.0085,1.7067,0.5705,0.3182,0.0568,98.681,1.2656,1.6367,14.5031,14.65,15.6381,4.6015,2.8352,6.5422,14.5031,4.6015,79.3701,4.8473,5.2664,80.1659,19.8341,13.5451,64.9937,32.3504,83.2719,16.7281,-0.0051,3.8473,0.2402,0.4977,0.1707,0.3536,0.5265,-0.0042,69.1542,2.8352,2.7539,5490941272.87,1.2648,1.8847,98.4371,3.8293,5.0156,0.8024,-2.018,14.5988,12.653,-118.0692,14.4717,14.3023,16.6643,37.22,-118.0993,3.6449,11.461,11.6065,12.5616,3.2308,3.2308,13.0266,-6.0483,12.5616,1,large
000034.SZ,神州数码,软件服务,34,深圳,19940509,20250329.0,20241231,1.1653,1.134,191.4113,191.4113,6.2419,0.3274,5.9756,-262141022.89,1014835672.12,5396841313.92,1.2425,0.813,0.6314,10.9738,3.537,207.5527,2.84,1127584924.55,1765979578.2,1911758732.41,1379070248.2788,612128830.6988,18688283955.05,300265380.51,16413524986.75,10763289438.85,6676199537.73,7123116051.84,12152684174.99,26385666130.82,4220427398.82,1.1241,13.7036,3.7405,6.303,0.1746,2.6374,2.0596,0.9142,0.6064,4.2108,95.7892,2.9151,0.6064,1.6509,0.6004,0.6637,-0.1172,99.1202,0.7318,1.3779,8.4562,8.47,11.4013,3.9132,1.7222,5.5264,8.4562,3.9132,78.0224,4.5501,5.0701,80.4228,19.5772,14.7136,62.2062,35.0386,82.9558,17.0442,0.0853,3.5501,0.2611,0.5633,0.1886,0.4067,0.6203,0.0707,69.563,1.7222,1.6679,5319642788.73,0.7335,1.7712,99.5606,-1.5165,1.6611,-0.3074,0.9228,-35.0337,-35.4765,1754.3565,-38.0449,-37.8637,-35.765,-19.68,1754.3356,-40.5466,8.1075,1.0928,8.0425,7.1411,7.1411,3.1757,-130.4042,8.0425,1,large
000045.SZ,深纺织A,元器件,45,深圳,19940815,20160331.0,20151231,0.02,0.02,2.4219,2.4219,3.1294,0.1393,0.0181,100757025.01,-92259797.61,84235778.78,3.2944,2.7474,1.8236,7.2398,0.7063,1.5193,0.4236,-75522484.86,11527642.03,93325638.02,-402053009.6523,-412863082.5023,470583300.96,110375610.32,213866521.87,-538448349.66,2131046535.06,1295088315.35,636639965.69,2388436067.42,79705457.83,0.0168,4.2931,0.0781,0.1574,-0.6901,0.0228,-0.7938,-0.8151,0.6927,6.8666,93.1334,7.3642,0.6927,0.9573,8.3998,-1.9929,5.0371,106.1563,1.5725,0.9397,0.3888,0.39,-4.2216,0.398,0.2934,0.0944,0.3888,0.398,26.7673,1.3655,1.3252,62.6235,37.3765,71.767,8.9542,91.0458,71.0156,28.9844,0.0701,0.3655,2.7359,10.1679,2.6812,9.9644,,0.0498,134.7109,0.2934,0.2934,1000213036.91,3.5176,1.3175,111.6112,0.1065,-2.1096,0.0799,0.0322,109.0909,109.0909,181.2695,123.2033,169.5335,107.4805,38.02,181.2798,107.5551,-0.9871,2.942,-0.9871,1.3043,1.3043,-28.5951,217.1954,-0.9871,1,small
000045.SZ,深纺织A,元器件,45,深圳,19940815,20170331.0,20161231,-0.17,-0.17,2.3655,2.3655,3.6271,0.1455,-0.1605,15497043.87,-102767648.41,70065727.88,6.1054,5.5264,2.5947,5.9466,0.4943,1.5831,0.338,-98143701.11,-99165094.17,-15810890.42,-1111562942.62,-1198709595.64,437085803.97,110045784.62,132335695.77,-801521216.96,2297297947.95,2498679382.65,1617158165.69,3572454677.88,-7565146.71,-0.1723,4.6189,-0.1091,-0.0149,0.3582,-0.1958,-2.1945,-2.3666,-7.2835,5.8476,94.1524,9.6299,-7.2835,0.8481,8.9219,-0.1401,3.5459,108.1909,-7.755,-8.2762,-3.8666,-4.1,-4.5532,-2.7977,-2.4621,-3.7233,-3.8666,-2.7977,16.4936,1.1975,1.5704,72.534,27.466,55.7653,3.7043,65.4887,72.0302,27.9698,-0.1129,0.1975,3.4432,17.6789,3.381,17.3596,,-0.0813,155.0195,-2.4621,-2.4621,1022814066.76,-6.5086,0.9551,111.9326,-1.5619,-1.8676,-1.0103,-1.9706,-950.0,-950.0,-239.6927,-581.7,-280.7262,-1127.048,-11.39,-239.6114,-1054.6209,7.5889,38.7349,7.587,-2.327,-2.327,19.9715,-56.1954,7.587,1,small
000045.SZ,深纺织A,元器件,45,深圳,19940815,20180329.0,20171231,0.1,0.1,2.886,2.886,3.6497,0.1515,-0.0631,49635655.2,3140446.26,175942000.35,5.7604,5.207,2.8725,7.1503,0.5039,2.1388,0.3549,20045138.38,54239114.82,136459233.77,118651633.4501,157971679.8301,369322131.81,134767064.72,168638181.45,-996409927.38,2355594103.41,2370513051.65,1334103124.27,3691657311.03,45210954.75,0.1032,4.6892,-0.0558,0.0884,0.4521,0.1061,0.2321,0.309,4.9922,11.9239,88.0761,6.3113,4.9922,0.6737,7.7501,-2.1125,3.3078,98.6415,5.8398,3.6759,2.2282,2.23,0.1326,1.3046,1.7717,1.2951,2.2282,1.3046,16.0336,1.191,1.7554,68.3662,31.6338,56.1424,4.5681,64.943,74.0211,25.9789,-0.0573,0.191,3.5638,14.2167,3.5016,13.9683,,-0.0424,127.7685,1.7717,1.2694,1151809180.19,5.7565,0.8993,96.8841,0.7998,-0.1271,0.8347,45.505,158.8235,158.8235,48.8543,192.7337,208.9169,160.4741,103.06,48.396,159.0131,1.522,1.8487,2.4757,23.1468,23.1468,19.0622,11.6461,2.4757,1,small
